e1f,134,"大阪シティバス","","鶴見西口"
e1f,135,"大阪シティバス","","鶴見"
e1f,136,"大阪シティバス","","横堤"
e1f,137,"大阪シティバス","","鶴見区役所前"
e1f,138,"大阪シティバス","","諸口"
e1f,139,"大阪シティバス","","東諸口"
e1f,13a,"大阪シティバス","","浜"
e1f,13b,"大阪シティバス","","安田"
e1f,13c,"大阪シティバス","","南恩加島東"
e1f,13d,"大阪シティバス","","天王田楠根公園"
e1f,13e,"大阪シティバス","","天一橋"
e1f,13f,"大阪シティバス","","天王田"
e1f,14,"大阪シティバス","","元町二丁目"
e1f,140,"大阪シティバス","","城運橋"
e1f,141,"大阪シティバス","","地下鉄門真南"
e1f,142,"大阪シティバス","","茨田大宮南"
e1f,143,"大阪シティバス","","茨田大宮中"
e1f,144,"大阪シティバス","","茨田大宮"
e1f,145,"大阪シティバス","","滝井"
e1f,146,"大阪シティバス","","清水五丁目"
e1f,147,"大阪シティバス","","清水小学校前"
e1f,148,"大阪シティバス","","東中浜四丁目"
e1f,149,"大阪シティバス","","清水二丁目"
e1f,14a,"大阪シティバス","","旭東中学校前"
e1f,14b,"大阪シティバス","","緑一丁目"
e1f,14c,"大阪シティバス","","緑一丁目中"
e1f,14d,"大阪シティバス","","鶴見六丁目"
e1f,14e,"大阪シティバス","","鶴見五丁目"
e1f,14f,"大阪シティバス","","今市一丁目"
e1f,15,"大阪シティバス","","元町三丁目"
e1f,150,"大阪シティバス","","千林"
e1f,151,"大阪シティバス","","森小路"
e1f,152,"大阪シティバス","","高殿七丁目"
e1f,153,"大阪シティバス","","高殿"
e1f,154,"大阪シティバス","","地下鉄関目成育"
e1f,155,"大阪シティバス","","関目一丁目"
e1f,156,"大阪シティバス","","城東区役所前"
e1f,157,"大阪シティバス","","生江一丁目"
e1f,158,"大阪シティバス","","旭警察署"
e1f,159,"大阪シティバス","","旭区役所区民センター前"
e1f,15a,"大阪シティバス","","大宮一丁目"
e1f,15b,"大阪シティバス","","森小路駅前"
e1f,15c,"大阪シティバス","","新森公園前"
e1f,15d,"大阪シティバス","","都島本通四丁目"
e1f,15e,"大阪シティバス","","地下鉄野江内代"
e1f,15f,"大阪シティバス","","成育三丁目"
e1f,16,"大阪シティバス","","浪速区役所"
e1f,160,"大阪シティバス","","成育二丁目"
e1f,161,"大阪シティバス","","菫市場前"
e1f,162,"大阪シティバス","","古市車庫前"
e1f,163,"大阪シティバス","","古市一丁目"
e1f,17,"大阪シティバス","","木津市場"
e1f,18,"大阪シティバス","","今宮戎駅"
e1f,19,"大阪シティバス","","浪速運動広場"
e1f,1a,"大阪シティバス","","浪速生野病院"
e1f,1b,"大阪シティバス","","十三元今里"
e1f,1c,"大阪シティバス","","田川通"
